frame_idx,byte_offset,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,state,marker_ok
60,1259,06,66,00,60,80,66,E6,80,86,80,E0,78,00,00,06,00,1E,00,00,78,86,0
61,1279,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
62,1299,06,66,00,60,80,66,E6,80,86,80,E6,78,00,FE,66,00,1E,00,00,78,86,0
63,1319,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
64,1339,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
65,1360,06,66,00,60,80,66,E6,80,86,80,FE,78,00,00,06,00,1E,00,00,86,86,0
66,1381,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
67,1401,06,66,00,60,80,66,E6,80,86,80,FE,78,00,FE,66,00,1E,00,00,80,86,0
68,1422,06,66,00,60,80,66,E6,80,86,80,00,9E,00,00,06,00,1E,00,00,98,86,0
69,1443,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
70,1464,06,66,00,60,80,66,E6,80,86,80,E6,78,00,FE,66,00,1E,00,00,78,86,0
71,1484,06,66,00,60,80,66,E6,80,86,80,F8,78,00,FE,66,00,1E,00,00,7E,86,0
72,1504,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
73,1525,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
74,1546,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
75,1567,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
76,1588,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
77,1609,06,66,00,60,80,66,E6,80,86,80,E6,78,00,FE,66,00,1E,00,00,78,86,0
78,1629,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
79,1649,06,66,00,60,80,66,E6,80,86,80,E6,78,00,FE,66,00,1E,00,00,78,86,0
80,1669,06,66,00,60,80,66,E6,80,86,80,FE,78,00,FE,66,00,1E,00,00,80,86,0
81,1690,06,66,00,60,80,66,E6,80,86,80,E6,78,00,FE,66,00,1E,00,00,78,86,0
82,1710,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
83,1737,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
84,1764,06,66,00,60,80,66,E6,80,86,80,E6,78,00,00,06,00,1E,00,00,7E,86,0
85,1791,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
86,1819,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
87,1847,06,66,00,60,80,66,E6,80,86,80,E0,78,00,FE,66,00,1E,00,00,66,86,0
88,1867,06,66,00,60,80,66,E6,80,86,80,F8,78,00,00,06,00,1E,00,00,80,86,0
