frame_idx,byte_offset,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,state,marker_ok
93,1953,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
94,1973,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
95,1993,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
96,2013,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
97,2033,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
98,2053,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
99,2073,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
100,2093,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
101,2114,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
102,2134,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
103,2155,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
104,2176,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
105,2196,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
106,2217,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
107,2237,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
108,2258,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
109,2278,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
110,2298,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
111,2319,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
112,2339,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
113,2360,06,66,00,60,80,66,E6,80,00,FE,FE,00,60,86,06,00,1E,00,00,E0,00,0
114,2381,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
115,2401,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
116,2421,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
117,2441,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
118,2461,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
119,2481,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
120,2501,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
121,2521,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
122,2541,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
123,2561,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
124,2581,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
125,2601,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
126,2621,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
127,2641,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
128,2661,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
129,2681,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
130,2701,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
131,2721,06,66,00,60,80,66,E6,80,00,06,00,66,86,06,00,1E,00,00,FE,E0,00,0
132,2741,06,66,00,60,80,66,E6,80,00,00,00,60,86,06,00,1E,00,00,E6,E0,00,0
133,2761,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
134,2781,06,66,00,60,80,66,E6,80,00,06,00,60,86,06,00,1E,00,00,F8,E0,00,0
135,2801,06,66,00,60,80,66,E6,80,00,06,00,66,86,06,00,1E,00,00,FE,E0,00,0
136,2821,06,66,00,60,80,66,E6,80,00,18,00,66,86,06,00,1E,00,00,00,F8,00,0
137,2841,06,66,00,60,80,66,E6,80,00,18,00,66,86,06,00,1E,00,00,00,F8,00,0
138,2861,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
139,2881,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
140,2901,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
141,2921,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
142,2941,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
143,2961,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
144,2981,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
145,3001,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
146,3021,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
147,3041,06,66,00,60,80,66,E6,80,00,1E,00,66,86,06,00,1E,00,00,06,F8,00,0
