frame_idx,byte_offset,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,state,marker_ok
244,5759,06,66,00,60,80,66,E6,80,98,80,00,9E,00,F8,86,66,00,1E,00,00,98,0
245,5781,06,66,00,60,80,66,E6,80,98,80,06,9E,00,1E,98,06,00,1E,00,00,98,0
246,5803,06,66,00,60,80,66,E6,80,98,80,7E,9E,00,1E,98,06,00,1E,00,00,98,0
247,5825,06,66,00,60,80,66,E6,80,98,80,00,9E,00,00,98,06,00,1E,00,00,98,0
248,5847,06,66,00,60,80,66,E6,80,98,80,06,9E,00,E0,86,66,00,1E,00,00,98,0
249,5869,06,66,00,60,80,66,E6,80,98,80,98,E0,1E,66,98,06,00,1E,00,00,98,0
250,5891,06,66,00,60,80,66,E6,80,98,80,66,E6,00,06,98,06,00,1E,00,00,98,0
251,5912,06,66,00,60,80,66,E6,80,98,80,06,E6,00,18,98,06,00,1E,00,00,98,0
252,5954,06,66,00,60,80,66,E6,80,98,80,E6,9E,1E,18,98,06,00,1E,00,00,98,0
253,5989,06,66,00,60,80,66,E6,80,98,80,98,9E,1E,1E,98,06,00,1E,00,00,98,0
254,6011,06,66,00,60,80,66,E6,80,98,80,78,E6,00,1E,98,06,00,1E,00,00,98,0
255,6033,06,66,00,60,80,66,E6,80,98,80,80,9E,1E,1E,98,06,00,1E,00,00,98,0
256,6055,06,66,00,60,80,66,E6,80,98,80,7E,E6,00,60,98,06,00,1E,00,00,98,0
257,6086,06,66,00,60,80,66,E6,80,98,80,60,E6,00,60,98,06,00,1E,00,00,98,0
